-0.017578, 0.193848, 0.97168
-0.019043, 0.19873, 0.976074
-0.024414, 0.187988, 0.975586
-0.015625, 0.195313, 0.983887
-0.019531, 0.19043, 0.979492
-0.018066, 0.191895, 0.976074
-0.023438, 0.194336, 0.984375
-0.02002, 0.187988, 0.97168
-0.016602, 0.192383, 0.973145
-0.017578, 0.198242, 0.973145
-0.020508, 0.189941, 0.979981
-0.018066, 0.197754, 0.978027
-0.02002, 0.1875, 0.975586
-0.02002, 0.190918, 0.976563
-0.022461, 0.19043, 0.975586
-0.019531, 0.189453, 0.978516
-0.024414, 0.196777, 0.98291
-0.023926, 0.189941, 0.978027
-0.016113, 0.198242, 0.975098
-0.022461, 0.189453, 0.973633
-0.019531, 0.192383, 0.966797
-0.022461, 0.195801, 0.972168
-0.022949, 0.189453, 0.978027
-0.017578, 0.193848, 0.979492
-0.016602, 0.197266, 0.977051
-0.021973, 0.188477, 0.975098
-0.016602, 0.199219, 0.981934
-0.020996, 0.189453, 0.979981
-0.015625, 0.194824, 0.980469
-0.015137, 0.189453, 0.981934
-0.019043, 0.188965, 0.973145
-0.015625, 0.19873, 0.985352
-0.024414, 0.187988, 0.980957
-0.017578, 0.19873, 0.986816
-0.018555, 0.187988, 0.978027
-0.019043, 0.190918, 0.975586
-0.016602, 0.193359, 0.980469
-0.024414, 0.189941, 0.984375
-0.023438, 0.189941, 0.974609
-0.012695, 0.197266, 0.979492
-0.025391, 0.190918, 0.979492
-0.014648, 0.201172, 0.983887
-0.022461, 0.191406, 0.979981
-0.018555, 0.192383, 0.978027
-0.018066, 0.191406, 0.982422
-0.020996, 0.190918, 0.977051
-0.01416, 0.197754, 0.979004
-0.024902, 0.188477, 0.975098
-0.014648, 0.197266, 0.976563
-0.023926, 0.192871, 0.974609
-0.022461, 0.158691, 0.978027
-0.01416, 0.199219, 0.980957
-0.024414, 0.189941, 0.968262
-0.021973, 0.193848, 0.964356
-0.016602, 0.192871, 0.977539
-0.027832, 0.1875, 0.966797
-0.013672, 0.202637, 0.976563
-0.023438, 0.188965, 0.975586
-0.014648, 0.192383, 0.982422
-0.019531, 0.194336, 0.98291
-0.026367, 0.191895, 0.973145
-0.012695, 0.199707, 0.983398
-0.026855, 0.189453, 0.977539
-0.01123, 0.199219, 0.976074
-0.023438, 0.217773, 0.983398
-0.019043, 0.185547, 0.974121
-0.012207, 0.193848, 0.976563
-0.02002, 0.188965, 0.981934
-0.019043, 0.199219, 0.979492
-0.015137, 0.188477, 0.977051
-0.026855, 0.194336, 0.979004
-0.011719, 0.195801, 0.984375
-0.029297, 0.187988, 0.978027
-0.016113, 0.191895, 0.979981
-0.021484, 0.186523, 0.976074
-0.020996, 0.197266, 0.976074
-0.013672, 0.196289, 0.982422
-0.027832, 0.191406, 0.974121
-0.015625, 0.194336, 0.970703
-0.025879, 0.197754, 0.978027
-0.029297, 0.187988, 0.971191
-0.015137, 0.197754, 0.985352
-0.023438, 0.189453, 0.973633
-0.014648, 0.197266, 0.977539
-0.018066, 0.191406, 0.975098
-0.025879, 0.192383, 0.972168
-0.015625, 0.195801, 0.983887
-0.027344, 0.185059, 0.976563
-0.015625, 0.19873, 0.975098
-0.023926, 0.183105, 0.972656
-0.019043, 0.19873, 0.974609
-0.018555, 0.19043, 0.973633
-0.029785, 0.190918, 0.972656
-0.018066, 0.196289, 0.978516
-0.02002, 0.189453, 0.979004
-0.025391, 0.191406, 0.96875
-0.01123, 0.200684, 0.976074
-0.02832, 0.1875, 0.973633
-0.008789, 0.201172, 0.983398
-0.021484, 0.1875, 0.977051
-0.020996, 0.198242, 0.984863
-0.018555, 0.193359, 0.983887
-0.024902, 0.188477, 0.980469
-0.009277, 0.198242, 0.986816
-0.025391, 0.182617, 0.97168
-0.010742, 0.196289, 0.975098
-0.02002, 0.188477, 0.978516
-0.022461, 0.161621, 0.975586
-0.01416, 0.196289, 0.978516
-0.020508, 0.193848, 0.979981
-0.023438, 0.187012, 0.967285
-0.013184, 0.200195, 0.990723
-0.027832, 0.180664, 0.974609
-0.007813, 0.19873, 0.980469
-0.024414, 0.19043, 0.972656
-0.016602, 0.195313, 0.977051
-0.016602, 0.196777, 0.983398
-0.025391, 0.188965, 0.97168
-0.007813, 0.20166, 0.983398
-0.024902, 0.18457, 0.969238
-0.013184, 0.196289, 0.943359
-0.021484, 0.19043, 0.983887
-0.025391, 0.180176, 0.96875
-0.016602, 0.194824, 0.972168
-0.023438, 0.191895, 0.979004
-0.025879, 0.192871, 0.972168
-0.016113, 0.198242, 0.986328
-0.031738, 0.184082, 0.979492
-0.017578, 0.199707, 0.977539
-0.028809, 0.189453, 0.977051
-0.02002, 0.194824, 0.972168
-0.01416, 0.194824, 0.981445
-0.025879, 0.192383, 0.969238
-0.009277, 0.199707, 0.989746
-0.025391, 0.185059, 0.973633
