0.04834, 0.250488, 0.978027
-0.056641, 0.163086, 0.967285
0.032715, 0.172363, 0.969727
0.048828, 0.248047, 0.99707
-0.058105, 0.161621, 0.966309
0.018555, 0.229004, 0.991699
-0.020996, 0.208984, 0.975098
-0.029785, 0.187988, 0.988281
0.032715, 0.237305, 0.979492
-0.055664, 0.160156, 0.968262
0.037598, 0.242188, 0.993652
-0.049316, 0.195313, 0.963379
-0.004883, 0.225098, 0.984375
-0.007324, 0.21582, 0.968262
-0.049805, 0.175781, 0.974609
0.038086, 0.241699, 0.991211
-0.057617, 0.219727, 0.972656
-0.038574, 0.167969, 0.976563
0.037109, 0.233398, 0.993164
-0.056152, 0.169434, 0.960938
0.020996, 0.236328, 1.00293
-0.020996, 0.192871, 0.972656
-0.018066, 0.20166, 0.990723
0.027344, 0.229004, 0.992188
-0.061523, 0.150879, 0.95752
0.029785, 0.249512, 0.990234
-0.039063, 0.17334, 0.960449
0.004883, 0.246582, 0.988281
-0.011719, 0.195313, 0.959961
-0.037598, 0.192383, 0.973633
0.042969, 0.236816, 0.991699
-0.062012, 0.212891, 0.96582
-0.052246, 0.175293, 0.966309
0.040039, 0.238281, 0.991699
-0.063477, 0.155273, 0.959961
0.033691, 0.260254, 0.998535
-0.037598, 0.189453, 0.969727
-0.017578, 0.203613, 0.999023
0.033691, 0.230957, 0.989746
-0.065918, 0.150879, 0.969238
0.046387, 0.243164, 1.001953
-0.058105, 0.158203, 0.960449
0.019043, 0.242188, 1.006348
-0.006348, 0.210449, 0.964844
-0.050781, 0.180176, 0.943359
0.046387, 0.245117, 0.989258
0.020996, 0.226074, 0.970215
-0.061523, 0.179688, 0.965332
0.049805, 0.248047, 0.986328
-0.061035, 0.154785, 0.947754
0.041992, 0.249023, 1.003418
-0.043457, 0.196777, 0.959961
-0.017578, 0.201172, 0.985352
0.026855, 0.23291, 0.986328
-0.069824, 0.142578, 0.964356
0.052734, 0.245117, 1.003906
-0.054688, 0.172852, 0.961426
0.020508, 0.226074, 0.997559
-0.009766, 0.217285, 0.962402
-0.041016, 0.193359, 0.956543
0.038574, 0.220703, 0.992188
0.01123, 0.222168, 0.980957
-0.053223, 0.178223, 0.979004
0.040527, 0.232422, 0.984375
-0.055176, 0.169922, 0.956055
0.036621, 0.241699, 0.989258
-0.034668, 0.199707, 0.958496
-0.01416, 0.21875, 0.98877
0.015137, 0.226563, 0.979981
-0.057617, 0.165527, 0.967773
0.05127, 0.242676, 0.997559
-0.054688, 0.165527, 0.961426
0.019043, 0.230957, 0.993652
-0.020508, 0.206543, 0.970703
-0.038574, 0.156738, 0.958008
0.029785, 0.233398, 0.993652
-0.00293, 0.206055, 0.973633
-0.037598, 0.181152, 0.97168
0.039551, 0.250488, 0.98584
-0.063477, 0.15332, 0.960938
0.030762, 0.23291, 0.991699
-0.05127, 0.186523, 0.95752
-0.00293, 0.22168, 1.001953
0.01123, 0.225098, 0.980469
-0.05127, 0.164063, 0.972656
0.050293, 0.254883, 0.989746
-0.060547, 0.162598, 0.960449
0.020996, 0.23291, 0.994629
-0.032715, 0.201172, 0.989746
-0.025879, 0.173828, 0.951172
0.019043, 0.229492, 0.993652
-0.011719, 0.207031, 0.96582
-0.02832, 0.176758, 0.980957
0.031738, 0.240234, 0.984375
-0.060059, 0.165039, 0.972656
0.029785, 0.242676, 0.999512
-0.034668, 0.182617, 0.963867
0.000977, 0.213379, 1.00293
0.000977, 0.222656, 0.96582
-0.045898, 0.179688, 0.984375
0.040527, 0.245605, 1.006836
-0.062012, 0.160645, 0.969727
0.016602, 0.233887, 0.970215
-0.026367, 0.25, 0.990234
-0.045898, 0.175293, 0.95459
0.022949, 0.228027, 0.988281
-0.02002, 0.206543, 0.966309
-0.03418, 0.186523, 0.988281
0.02832, 0.229492, 0.987793
-0.062012, 0.164063, 0.966797
0.037109, 0.250977, 1.002441
-0.030273, 0.168457, 0.963867
-0.000977, 0.226074, 0.993652
0.003418, 0.214844, 0.977051
-0.047852, 0.176758, 0.969727
0.036621, 0.234375, 0.992676
-0.064941, 0.155273, 0.960938
0.030273, 0.183594, 0.979981
0.037598, 0.25, 0.98584
-0.061523, 0.159668, 0.945801
0.021484, 0.259766, 0.986816
-0.024414, 0.186035, 0.961914
-0.027832, 0.206543, 0.983398
0.020508, 0.218262, 0.982422
-0.061523, 0.160156, 0.964356
0.04541, 0.262695, 1.006348
-0.044922, 0.168457, 0.960449
0.003418, 0.234863, 0.98877
-0.01123, 0.203125, 0.969727
-0.036621, 0.189941, 0.998047
0.041992, 0.234375, 0.992188
-0.070313, 0.147461, 0.973145
0.040039, 0.180664, 0.979004
0.056641, 0.241211, 0.991211
-0.072266, 0.146484, 0.950195
0.037598, 0.254395, 1
-0.032715, 0.20166, 0.973145
-0.029785, 0.192871, 0.987793
0.02832, 0.23584, 0.976074
-0.063477, 0.170898, 0.958496
0.059082, 0.260742, 1.002441
-0.061523, 0.160156, 0.942383
0.003906, 0.231445, 0.991211
-0.005859, 0.22168, 0.981445
-0.047363, 0.180664, 0.986328
0.044922, 0.232422, 0.983887
-0.072266, 0.240723, 0.972656
-0.041992, 0.17041, 0.974609
0.050293, 0.238281, 0.980957
-0.067871, 0.15918, 0.958984
0.032227, 0.235352, 1.007813
-0.034668, 0.195313, 0.96582
-0.026367, 0.200195, 0.990234
0.027832, 0.227051, 0.985352
-0.054199, 0.166016, 0.964356
0.054688, 0.251953, 0.992188
-0.058105, 0.175781, 0.950195
0.007324, 0.225586, 0.983887
-0.006836, 0.208496, 0.959961
-0.028809, 0.196777, 0.978516
0.03418, 0.232422, 0.992676
-0.062988, 0.225586, 0.965332
-0.041992, 0.182617, 0.974609
0.033203, 0.238281, 0.981934
-0.06543, 0.162109, 0.953125
0.039063, 0.241699, 1.004883
-0.032715, 0.192871, 0.96875
-0.020996, 0.201172, 0.988281
0.008789, 0.22998, 0.973633
-0.04834, 0.165527, 0.978516
0.048828, 0.245117, 1.001465
-0.066895, 0.168457, 0.950195
0.015137, 0.226074, 0.978516
-0.010254, 0.216797, 0.967285
-0.022461, 0.198242, 0.956055
0.027344, 0.240234, 0.994141
-0.029785, 0.22168, 0.963867
-0.040039, 0.181641, 0.976563
0.039551, 0.240723, 0.983887
-0.065918, 0.156738, 0.966797
0.041992, 0.242188, 1.009277
-0.043945, 0.182129, 0.95752
0.004883, 0.212402, 0.993652
0.009277, 0.233398, 0.972168
-0.051758, 0.169922, 0.976563
0.052734, 0.245605, 0.999023
-0.067871, 0.157715, 0.960449
0.023438, 0.231934, 0.999023
-0.02002, 0.208008, 0.995606
-0.02002, 0.20459, 0.953613
0.029297, 0.219238, 0.991211
-0.013672, 0.209961, 0.960449
-0.032715, 0.179199, 0.984863
0.034668, 0.242676, 0.996582
-0.0625, 0.15918, 0.966797
0.022461, 0.236816, 0.98877
-0.040527, 0.195313, 0.958984
-0.001953, 0.222168, 0.994629
0.002441, 0.211426, 0.972168
-0.043457, 0.172363, 0.978027
